GOOGL,0.15727335074190613
CMG,0.1557777251539233
GE,0.10634945777093083
MMM,0.11265689703561017
AMGN,0.07544842098319801
GS,0.18295245679727573
BDX,0.09116439673955809
KMB,0.07155762429501204
CLX,0.04051957833372476
APD,0.14599672615872422
IBM,0.13465177412961885
MCD,0.09670406735577086
ECL,0.14785996851125818
IFF,0.1425732724879273
WPP,0.17075904522168614
LIN,0.12949298611002222
JNJ,0.10291215954772753
INGR,0.1048382793798665
PEP,0.09332696976408404
DIS,0.1482921506942083
VMC,0.07905239528654452
PPG,0.15290889789460171
HSY,0.06573211447396293
EL,0.14308588475262962
SLG,0.15976776637990167
KRYAY,0.10351176122030478
PG,0.07140613044005326
DE,0.13210896853252202
DLR,0.06581285435365163
LYB,0.14790143608888665
WBA,0.08243410191007498
SAP,0.16015393269088007
PVH,0.27241181190054753
MAC,0.22274319755899588
K,0.0750399465264488
MDT,0.11258043517446698
OMC,0.0974608718060461
LLY,0.04607327492120941
NSRGY,0.07277395994830507
KOF,0.1176501519303868
TGT,0.11343036973773216
CL,0.09300198552384252
MAR,0.2115626838009616
WMT,0.09404137004711793
NVS,0.07532807948968391
AVY,0.12617681315207416
BMY,0.07565811054264363
FSLR,0.18852614179576657
MAXR,0.1316184050861552
FCEL,0.34642021412844465
CPB,0.0654866220084401
NKE,0.13048691088188202
GIS,0.07416793405385674
WSM,0.18145781551203033
SBUX,0.1360997112895614
VFC,0.18904147169207372
TEL,0.16705368235759432
PCG,0.16353419844553063
WM,0.11070790750417386
BMO,0.14799398257218838
ES,0.07506003029856309
ADDYY,0.12156196961504201
MSFT,0.134732638300691
NVO,0.08416470318111148
KRC,0.10377189219335575
CAKE,0.18293595560763748
AGCO,0.1606211896761497
CCEP,0.11408433931934439
MRK,0.06563815791252775
ENS,0.18263480517133182
ASH,0.13691891414949114
MKC,0.07770959167355544
RSG,0.11025371457555957
RDY,0.07935027936750438
KSS,0.2255337243791023
NVZMY,0.0810108047406522
UL,0.06943001653981734
SNPS,0.1646644757592473
KO,0.10117856854108295
WDC,0.14618837674151403
H,0.17317640162849057
SVFD,0.304971342199877
OC,0.17942525551979305
FDP,0.08674628416067354
MDLZ,0.10689072833413996
C,0.20371943866517245
GSK,0.08479487409740091
SNY,0.08254435693393183
PLD,0.1313507171051596
GVDNY,0.09285449733356578
HAIN,0.07599520114546789
FUJIY,0.042209140396582044
ORCL,0.1143467672871257
ITRI,0.14952844258792436
ORA,0.062479555648098456
LRLCY,0.10573887669520701
NJR,0.07884376655328137
TSLA,0.36182433255925817
IP,0.11001540088307982
ADM,0.11589078405647107
ENB,0.10132720660869114
HSBC,0.09323109501461778
CAG,0.10266409111688424
PNR,0.1412996493760501
RHHBY,0.06672218159231495
EDPFY,0.09019021916613791
AZN,0.075460395758552
INTC,0.06307101219379557
CAJ,0.04288775607077323
PFE,0.11106907237889865
NEE,0.08791766278181952
KBCSY,0.16898131065804795
CSCO,0.12607382784147797
UUGRY,0.07746147668170837
CRH,0.11557665490378285
CWT,0.05633202282842996
GPS,0.2381079187721617
FHI,0.15927481253248554
NEM,0.0608260125499475
GIL,0.18729940217669194
XRX,0.20234302731400056
PHG,0.12522509579432162
WY,0.1995879226704167
DPSGY,0.15820054610655823
HPP,0.11063844188571464
VEOEY,0.13915834984016234
SONVY,0.12008450272050744
STN,0.1211241073390735
BNPQY,0.18754650095474018
AXAHY,0.18619437477128833
TAK,0.10903715417332652
TRMB,0.1971822511566984
HENKY,0.08378190009525006
SSREY,0.1264937141685626
AKZOY,0.136894755860932
AMRS,0.11674901598845375
SONY,0.12414404009161203
EXC,0.0808644648165704
TS,0.14271931262814097
ZURVY,0.09292526263553637
BIP,0.10762006796030794
SOMMY,0.10773673120493707
JKS,0.08932674643770094
SDXAY,0.12190589604654473
SWDBY,0.11517247762778185
SSEZY,0.09615467536117857
CSIQ,0.18707804534902725
YARIY,0.10548278487488882
MGDDY,0.12853590734900694
CMPGY,0.1470488616657317
CJPRY,0.021214117294730075
BDRFY,0.06913582284611453
VCISY,0.13287471004685095
SMTC,0.1755763318100228
FRRVY,0.1351703258783585
SSYS,0.12428208259039676
MKKGY,0.1377915117426775
AIQUY,0.09621694966694459
DB,0.18303302820662326
SYIEY,0.10822876551497645
SPWR,0.23987972578798517
IDEXY,0.1281236854770847
SKHSY,0.08347493690666125
UBS,0.1563210766513916
JSAIY,0.07753453404159448
HST,0.14694329280768417
HDELY,0.1572561530182745
CMC,0.1280588913636854
SCHN,0.1619350056393013
TU,0.08820330726783895
CS,0.16773707199569987
DANOY,0.08567053563346307
BAK,0.2163335497135975
RDSMY,0.11932063550100541
GOLD,0.05699389758352595
ING,0.20919439831942194
AU,0.08423197414934197
TSCDY,0.08517360225859019
NRDBY,0.1343677018871268
RDEIY,0.060517992551562955
KGFHY,0.17759344721756515
SLP,0.04729031882806971
BYDDY,0.07397219750336578
SWRAY,0.12338691763225185
TREX,0.16651819135215165
SEOAY,0.13838830702239557
ORKLY,0.06351964885350578
HCMLY,0.13994611788737132
PCRFY,0.11686416855261242
ACCYY,0.13264661730355465
YAHOY,0.1453358235904446
KPELY,0.10505074175397772
KNDI,0.19426438363772205
NWG,0.1381173098054544
IRDM,0.12015357420818382
TOSYY,0.06608550204485623
FCX,0.23092826285020562
NVDA,0.2060521041766359
SOL,0.2116530242236348
HNNMY,0.17197449849690893
DKILY,0.1347199149067263
SVNLY,0.09684246015832357
BEEM,0.2032520193974639
AMSC,0.11568799454443844
SBS,0.15993328374150997
CRRFY,0.07504327453347871
